R,I,A,S,E,C,career
3.103744398926091,5.0,2.211753937011019,1.0,1.4379390705696133,3.051270719908761,Machine Learning Engineer
2.1563604601794157,5.0,2.435777983144071,1.1635852764388952,1.4394329936210388,3.6900694694342575,Machine Learning Engineer
4.018605319859179,5.0,2.2552676892256183,1.100869327398022,2.2651845944993996,2.940220621686802,Machine Learning Engineer
2.9827178800780985,5.0,3.17281208094822,1.0,1.9480937577985165,2.409769757383959,Machine Learning Engineer
3.7960124492880416,4.706131015340051,1.278399603107103,1.3190934994242867,2.8721555573715554,3.3317989342803815,Machine Learning Engineer
3.1023989386409587,5.0,2.707420331412777,1.0,1.9440764479568435,2.7736549257452334,Machine Learning Engineer
2.416067346354145,4.835812370291599,2.553860547991224,1.2833010741963626,2.3221552500541,3.073237805826659,Machine Learning Engineer
3.2616618913642945,4.5997048288259474,1.8452450570363854,1.0960021184843383,2.138757929440945,3.1600939274609363,Machine Learning Engineer
2.930832358991811,4.811288299434835,3.578885641522149,1.4533936364661995,2.2065737379763113,2.883395750896803,Machine Learning Engineer
2.7743905865280616,4.934599703136522,2.1464144217933416,1.0,1.215305202312658,2.6815588055305213,Machine Learning Engineer
3.1035697183892843,4.880363426424075,2.739060613049742,1.0,1.624327265198315,3.7600458704955506,Machine Learning Engineer
3.0655596623375736,5.0,3.0256234716347317,1.0,1.9503428311039839,2.8637865495345642,Machine Learning Engineer
2.0227034977583624,4.844801598122015,2.440531093690333,1.2702947709061205,2.309541584694005,2.8122455096802503,Machine Learning Engineer
2.671951381997179,5.0,1.7513414268211651,1.147041019396607,2.081667340338769,3.7308585081285592,Machine Learning Engineer
3.48570617883618,4.35237068966644,1.4062234166124798,1.289454909034567,1.9678311763104168,2.772414108023118,Machine Learning Engineer
3.5078139419972354,5.0,2.026228693444722,1.3899143203775248,1.8124455025282178,3.784259492736277,Machine Learning Engineer
2.605976188383496,5.0,2.7169164193299222,1.0,1.8283324120737754,3.571103696442779,Machine Learning Engineer
3.5786222738655127,4.914252199805881,1.6326644531615702,1.4779679111653812,2.5917745512908024,2.4176683257438025,Machine Learning Engineer
2.39804317551681,5.0,2.314680316714446,1.0,2.3396469099911745,2.6449316965813088,Machine Learning Engineer
1.9426532004631323,4.788049463833702,2.0316160732565507,1.0,1.4206983681702574,2.0921755120605914,Machine Learning Engineer
2.742955597816051,5.0,2.6280987197068413,1.5938566920692274,1.5920452324257235,2.423146838184818,Machine Learning Engineer
3.248317307489948,5.0,2.200084802600249,1.0,1.5665577075582666,2.985155604857011,Machine Learning Engineer
3.2436090973152134,5.0,2.07212676114102,1.165391903269118,2.042432729180552,3.3428096871092414,Machine Learning Engineer
3.1564328257454557,5.0,1.8658156004313096,1.0406457125212405,2.2422956894196373,3.1337376944490307,Machine Learning Engineer
3.1904132091726267,5.0,2.132581961373294,1.0,2.4418033929970844,2.3169008311655412,Machine Learning Engineer
2.4592933096303566,5.0,2.258198333893289,1.0,1.808591259506625,2.6969580838901708,Machine Learning Engineer
2.7566618385592014,5.0,2.3532527317736265,1.0,1.727019036442536,2.32517516488993,Machine Learning Engineer
3.7100924693909745,5.0,1.6466654479634297,1.3597997488124458,1.964888189712687,2.8564452475688284,Machine Learning Engineer
3.217605764144801,4.629250875043637,1.828121740244945,1.0607305320997729,1.7502744035573934,3.334542605133762,Machine Learning Engineer
3.9345332518391305,4.622850933696428,1.167437351847978,1.0,1.924765929252509,2.6684177049369087,Machine Learning Engineer
3.10393025053354,5.0,1.198391576692952,1.0,2.1479666201730474,3.0677144173599786,Machine Learning Engineer
2.7870910008167242,4.171428207433848,2.2356956313824954,1.6359497727119718,2.138991220109461,2.576263054717468,Machine Learning Engineer
3.0222760827855755,4.316942959533158,2.528980356919396,1.0409221672647695,1.115921544123384,2.8496628197781586,Machine Learning Engineer
3.2316507551171156,4.833476189512239,1.862052139279913,1.0,2.283270493540828,2.675765399990431,Machine Learning Engineer
1.9217773114974837,4.814371314664803,2.4905748577851767,1.0,2.8689924925617603,3.2144839742742586,Machine Learning Engineer
3.169379081140183,4.935800867041196,1.9658568961178546,1.0,1.8488653039587368,3.2654335810335744,Machine Learning Engineer
2.5320843851047172,4.46205308563787,1.4384024745623112,2.022827273838577,2.26517145083529,3.152246100840072,Machine Learning Engineer
2.471242664853284,5.0,1.9417143267733357,1.107084470565875,1.5116898420682219,3.080134428708788,Machine Learning Engineer
2.7880832308967585,4.617194421484906,2.367053167903624,1.0,2.282388132157075,3.342243066776498,Machine Learning Engineer
2.5601781622243798,4.589835769433766,1.888487159366799,1.1410181052311104,1.9235725040928873,3.2167812300959397,Machine Learning Engineer
3.8814898262686994,4.7461416154251435,1.1424100146482896,1.4129617915153265,2.841657287963765,3.1963841815255623,Machine Learning Engineer
2.456125662323166,4.938053818382399,1.4407382578941839,1.321427746981474,1.3243547986507829,2.8499356065859,Machine Learning Engineer
2.4978310868530467,5.0,1.8168291614311212,1.088381051625132,2.011175277483183,2.5066704861379447,Machine Learning Engineer
3.3134385317645108,4.975617174078442,1.5057354960670497,2.1204632781028963,2.2382150833585626,2.9233697233003473,Machine Learning Engineer
3.707602263350912,5.0,1.9273252888430574,1.1736987432173809,1.5059985909985296,2.926403624615994,Machine Learning Engineer
2.900468723120065,5.0,2.166380239318505,1.27991422441403,2.1188213281499797,2.394628686685418,Machine Learning Engineer
2.5307664471294578,4.726796190268163,1.8588797040383855,1.5253871452360568,1.4185305065735436,2.82129247591465,Machine Learning Engineer
3.4765047491070247,4.8500612627516935,2.230207824921412,1.0,2.1283916286623614,2.8857637280952297,Machine Learning Engineer
3.333532736364177,4.227471796296783,1.8183439958057275,1.148286338347154,2.2668476240030966,3.746476311376914,Machine Learning Engineer
2.8044876665672116,5.0,1.6704880866701648,1.6643232057723218,2.408733563349186,2.5432707101838887,Machine Learning Engineer
3.153519618625911,4.974382082233904,2.3127922968375003,1.0,1.8463768871691342,3.684547291381426,Machine Learning Engineer
2.9506395527721634,5.0,1.8873242574779001,1.8333316296137616,1.6608326853322533,2.692928234376408,Machine Learning Engineer
3.7622585905579515,4.777526804552374,2.800537153082196,1.4459202897974064,1.9226751467195833,2.0933532639914207,Machine Learning Engineer
2.9903408478640823,5.0,2.5836088666521864,1.794223588120056,1.6575064104281263,3.4005908819940913,Machine Learning Engineer
3.382701078006675,5.0,2.2493449560677723,1.0,1.9222887837361202,2.4221462125415423,Machine Learning Engineer
2.898697113540963,5.0,2.1525754179374865,1.5740454331987164,2.1708769603567695,2.3508370301655486,Machine Learning Engineer
1.7395764967136327,5.0,1.8930367668244172,1.0,1.1496863751743112,2.632628393263645,Machine Learning Engineer
2.902754257567612,5.0,2.09431554078399,1.8040336235863643,1.4821979719773029,3.440529446028717,Machine Learning Engineer
3.023649371564364,5.0,1.7817425683672283,1.535840186945295,2.1476123791726214,2.6602775075411254,Machine Learning Engineer
2.9939879855434057,4.88022207053145,2.2445891753188967,1.0,1.9853241489421527,3.1976536263246653,Machine Learning Engineer
3.0165116535965164,5.0,2.387011387035526,1.0,2.1083445487488364,3.1478327757409996,Machine Learning Engineer
3.201649802083412,4.087171002167696,1.8492368521153264,1.0,2.6391404737297433,2.969575239998536,Machine Learning Engineer
2.9033295251601885,5.0,2.2111623987249374,1.0,1.9645473187363156,2.8324165133868076,Machine Learning Engineer
2.127733555696973,4.654861883381398,1.9082298389917671,1.0,1.2588842881613456,3.575832791523738,Machine Learning Engineer
2.9489484705542806,5.0,2.200320819169918,1.0,2.2281779865663482,2.8164626769909087,Machine Learning Engineer
2.551707229676404,5.0,2.745836929400904,1.3624146867429159,2.4614887825702154,2.7396846967188506,Machine Learning Engineer
2.201190135415772,5.0,3.02725744470238,1.771403386884841,1.8321070305101252,2.422682830635578,Machine Learning Engineer
2.467158651090217,4.1581337161929754,1.9463106907949772,1.8028389790412271,1.9291686840638784,3.1511614501741376,Machine Learning Engineer
3.6877984821521044,4.7979523440838,3.017765728359797,1.9960472037487267,1.9344443306597587,2.7112328679903936,Machine Learning Engineer
3.3486190231951563,4.826237528740571,1.4217223914663317,1.6406193267614901,2.60822369363854,3.0777558018817803,Machine Learning Engineer
2.368567623135911,4.385236874391307,2.0536146442095764,1.0,1.829453533929196,3.5109815775300017,Machine Learning Engineer
3.3665896587112787,5.0,1.5046883883113713,1.0,2.3794908477300565,3.2240391705064457,Machine Learning Engineer
3.766190191293811,5.0,2.9240545520527763,1.2700089008615705,2.53108372379433,2.8382425266077713,Machine Learning Engineer
3.0071436059419945,5.0,2.806489085296527,1.3646184746553764,1.9584141140326903,3.688667514764171,Machine Learning Engineer
1.9040106718600596,4.2888827492465635,2.3408171118341947,1.0070541781265625,2.3027568255620827,3.032203761215971,Machine Learning Engineer
3.2854728473019366,4.5927985895034045,2.2852430430398454,1.4972072641037921,2.610275301965616,4.00677714732435,Machine Learning Engineer
3.1220492217511935,5.0,1.2384137679130762,1.0,1.9034589629966936,3.5251597761381777,Machine Learning Engineer
2.6944994379551854,5.0,1.9991891415183098,1.0,2.124446984566628,2.804421813873579,Machine Learning Engineer
2.785481375953667,4.147607047104943,1.8760228963360552,1.0,1.7420095053254603,3.2084365312950203,Machine Learning Engineer
3.3293159763952547,5.0,2.497707595224737,1.2877809629151826,1.852471905097179,2.76857185714281,Machine Learning Engineer
3.1564111183834234,5.0,2.698922153515749,1.5955865224700478,1.7292634967464156,2.948996859936369,Machine Learning Engineer
3.335508902458885,5.0,2.4694847343523962,1.0,1.3729886737857417,2.500531811877204,Machine Learning Engineer
3.1363167571597073,5.0,1.4506603132828075,1.0222848054446358,2.3156121784858916,2.424386671246428,Machine Learning Engineer
3.552498600902207,4.811234425720087,2.6288065562883256,1.0,1.4866872585579105,2.7709315050791403,Machine Learning Engineer
2.95242593846134,4.805760046614259,1.8919992892134434,1.166982574838095,1.9144103151018004,2.9669438030239963,Machine Learning Engineer
2.145386800398702,5.0,1.955398351154166,1.8051464902414356,1.5302174163730209,2.0958523357502425,Machine Learning Engineer
3.309034246965021,5.0,1.495783489734427,1.0,2.768698365342145,3.707055195303391,Machine Learning Engineer
1.7562716206469353,4.770888485371749,2.8320960273919495,1.0,1.7546938829866736,2.8586203361853157,Machine Learning Engineer
2.4395515131159202,4.147612127885978,2.5262736553673744,1.0,2.123635726054378,3.4432897463788246,Machine Learning Engineer
2.274386850549421,4.537865798702464,2.606589594195795,1.26644586011352,1.6913571465605564,3.6011245016805855,Machine Learning Engineer
3.603267861727151,5.0,1.5499198860631687,1.0,2.143193371977695,2.9057025854262557,Machine Learning Engineer
3.4694785891174256,4.235112959945332,1.2528682354668805,1.0904355557412162,1.7542277930965477,2.6864756926511295,Machine Learning Engineer
2.1159716404128015,5.0,1.9736224459996172,1.3267394909758703,2.034453066560486,2.9336979608797518,Machine Learning Engineer
3.5885003183951687,4.343766348275725,2.268194609423788,1.0,1.5808190599995962,2.3936714336883433,Machine Learning Engineer
3.390971267725959,4.967294883202303,1.9932483777035117,1.0,1.8501532520335555,2.6182673483454444,Machine Learning Engineer
3.191727507427108,4.504454432334193,2.664897182602538,1.0,1.5967400837717194,3.838600254983048,Machine Learning Engineer
2.7824306260189826,4.342560667797794,2.1095357812688342,1.0,1.582064872190847,2.452064594600641,Machine Learning Engineer
4.384186802812971,4.874224049907932,1.0372163198335613,1.746854879502767,2.3055354525552856,2.616766784490106,Machine Learning Engineer
2.533440455656929,5.0,1.8765408362552727,1.0,2.8936199823023343,2.7830047688920216,Machine Learning Engineer
3.747785868241213,5.0,1.499495227758593,1.516594932181574,1.6742787250681594,2.066649706598029,Machine Learning Engineer
2.787700916988929,5.0,1.768631676001831,1.0,2.5717830224643063,3.053246990145046,Machine Learning Engineer
2.578350844357524,5.0,2.098837783477123,1.0,2.2141764568857245,3.195914353858051,Machine Learning Engineer
3.01006056479043,5.0,1.6638032078367488,1.1682498944104505,1.2165203144163237,3.203545191699416,Machine Learning Engineer
3.9765298477699482,4.502571823766229,1.6200989340061125,1.0,2.064999112900798,2.4684818635731407,Machine Learning Engineer
3.21062368934549,5.0,2.2671736067268924,1.0,2.497583832579303,3.46868370712684,Machine Learning Engineer
3.415080686173152,5.0,2.1100946571025663,1.5161946990631985,2.961756743801727,2.523479768317575,Machine Learning Engineer
3.539062697897386,4.956891450996274,1.9351634739856998,1.0,1.8576052952423026,2.5013675210157924,Machine Learning Engineer
2.768072785247027,4.4509068081109255,1.7755458063434968,1.0,2.0483774592194,2.1926250688543343,Machine Learning Engineer
2.2772409261273383,5.0,1.6012809414649505,1.5372648951149657,2.1126348610075234,3.3033810751032036,Machine Learning Engineer
3.705346160210447,4.8451445940967135,1.712756647291862,1.4358512927994067,2.254756781964843,2.9063348450893494,Machine Learning Engineer
3.695728983477971,4.893877845080035,2.0163868187778906,1.0106113254171292,1.5327030525507643,3.0387926947431954,Machine Learning Engineer
3.6983800886992455,5.0,2.015531713199466,1.0,2.1654335142031758,3.3748833142445926,Machine Learning Engineer
3.3046194154448765,4.834067569089011,2.1623907970550573,1.2399698705741393,1.4964025062365107,3.0841152705918473,Machine Learning Engineer
1.919348056848819,5.0,2.330171527281341,1.3737730628932296,1.8024765739152162,3.1545234175120176,Machine Learning Engineer
3.7119769227705834,5.0,1.9854136503867197,1.0696598153647798,2.5554555723672165,2.2495989923689126,Machine Learning Engineer
2.8384621286614875,5.0,2.487600270842383,1.1846318888249523,1.2470837973346898,2.975044883479419,Machine Learning Engineer
2.7050423018750336,5.0,1.59532665760256,1.0,1.0,3.610902342488351,Machine Learning Engineer
2.800114744278471,5.0,1.9988809417629094,1.0,1.3704675442759033,2.4973424370013824,Machine Learning Engineer
2.6384157805853037,5.0,1.6021411682396942,1.8732453157973108,2.5135755179465757,3.404179774832854,Machine Learning Engineer
2.940170548763425,5.0,1.890997184439438,1.0,2.0849872698746346,3.350911520271672,Machine Learning Engineer
3.3184540395014928,4.762437360777699,1.7335031402870231,1.3199514785760422,2.3576182919456166,2.8033244375885635,Machine Learning Engineer
2.206405965160773,4.896341951995877,2.3117628994129293,1.9027084232098903,1.401021018829669,2.7867143735847133,Machine Learning Engineer
2.8052982192373115,5.0,1.9825292497706837,1.0,2.2793476414609097,2.7976807399795267,Machine Learning Engineer
2.387806363321023,4.553613346361924,2.8670209772113093,1.192104610824731,2.0538800277262714,2.875053132093977,Machine Learning Engineer
3.1460744210593994,5.0,2.146084414103663,1.0574225451388766,2.4343991691527744,3.0115521730003656,Machine Learning Engineer
2.5110305822236807,4.693788554549566,1.0104906532551439,2.0134085580211964,2.4313772959763433,2.5849647524353814,Machine Learning Engineer
2.85907757530145,4.681561762896783,2.7712736056870586,1.0,2.0572380294093895,2.945736078717576,Machine Learning Engineer
3.4134193153545573,4.947995386137652,1.1208955616722824,1.0,1.5139188910283374,3.0397897732782804,Machine Learning Engineer
3.717088518260163,4.130287377883861,1.599888632300048,1.0,1.8091844522933944,3.3700628320526222,Machine Learning Engineer
2.913227791219306,5.0,1.687113478134112,1.1149621727089687,2.3888988154388575,2.633850225131456,Machine Learning Engineer
3.3906790599032575,5.0,2.5227301202411265,1.0,2.1906223275810492,2.979696884160735,Machine Learning Engineer
2.9518938689797105,5.0,2.268403734612452,1.0,2.716816804408939,2.0701684797251008,Machine Learning Engineer
2.657593945130552,4.95286546461755,2.206177984542974,1.7880862638706891,1.0708542558874463,2.746152935805145,Machine Learning Engineer
1.9365832561003673,5.0,2.1358417922500155,1.7953978710856262,2.060317380446727,3.52201256472119,Machine Learning Engineer
3.2919185407695295,4.782375901497415,1.2955196266039803,1.1375011491459053,1.253948991427318,3.647603536334822,Machine Learning Engineer
2.918968948981588,5.0,1.7598927829338002,1.134425393200496,2.1046744286673444,2.977477940994538,Machine Learning Engineer
2.783670243301704,5.0,1.5369183682583958,1.0,2.621413446663414,3.36358399444605,Machine Learning Engineer
3.03294580430112,5.0,1.8661172406375777,1.6613516099944898,2.087787042462911,2.487624624961805,Machine Learning Engineer
3.924020095885425,5.0,1.9394894844952177,1.3635856297669746,1.7981482830010467,3.414574517529771,Machine Learning Engineer
1.8044607173580203,4.4900993331527035,2.4896298721434813,1.0,2.103771147444371,2.3266071689422825,Machine Learning Engineer
3.9239334978510514,5.0,1.899657390812335,1.0,2.5148021807098466,3.9912352250844636,Machine Learning Engineer
3.4768801279056767,5.0,1.538824335469041,1.0,1.4055294409733257,3.2208803248247397,Machine Learning Engineer
3.087801774902185,4.9240244382640075,2.4046293140616495,1.616164302607332,1.2371687953565789,2.7015139860494424,Machine Learning Engineer
3.41007179706153,4.766130658070709,1.600896961820923,1.5092687138251972,1.35524996513801,2.8492100961044473,Machine Learning Engineer
3.1643220129024043,4.71309004304494,2.3915778280065876,1.0,2.7043097467229598,2.937126851252114,Machine Learning Engineer
3.3356350683526768,5.0,1.6862299986279636,1.0,2.1803778773319173,3.036144173562435,Machine Learning Engineer
3.277913013787564,4.886736263808581,1.784786150599642,2.0042365054908498,1.263822969244611,3.366975239182119,Machine Learning Engineer
2.7126990709083043,4.832110691129789,1.8414485837130172,1.0,2.28561210511812,3.6953217979749784,Machine Learning Engineer
3.235006830623331,5.0,1.5067797504503768,1.2584126329122254,3.0781748158646494,2.809652688102454,Machine Learning Engineer
2.812008210324067,4.719455434509501,1.7552928827527898,1.0,2.2025176929278563,2.577223911822693,Machine Learning Engineer
2.1948684406041,5.0,1.458991107479032,1.0,2.73322119559429,2.295392100987743,Machine Learning Engineer
2.233700882701119,5.0,2.574743682005184,1.0,2.2038448684185887,3.290499769980846,Machine Learning Engineer
1.9704197581538399,5.0,2.4383029399210896,1.0,2.626173181149004,3.5682277871624226,Machine Learning Engineer
3.0515589628586026,4.7742773048375335,1.5135860537085215,1.0,2.2848794598520894,2.8379115694796795,Machine Learning Engineer
1.901249497368985,5.0,2.095111610922447,1.0,2.428579194211644,3.762319298241378,AI Engineer
1.5990442152560542,5.0,1.2866753945948264,1.2495552533994707,2.0639636011872895,3.317863263220275,AI Engineer
2.750376192752672,4.063379944090424,1.774815904371666,1.2034238175698915,2.5076961643376117,2.4140843497637374,AI Engineer
3.5135302134365087,4.676063855176739,2.1812249407972635,1.0,2.091085313856051,3.4459388172851373,AI Engineer
2.386492961355732,4.660047051626584,2.0924812936710433,2.2007918305151764,1.568405143916586,4.02006694299846,AI Engineer
4.002211651837586,4.951344424649204,1.8509237369000497,1.0,1.9658987348336654,2.296640283720221,AI Engineer
2.961880491339701,5.0,1.6944574687616412,1.0,1.149429762866379,3.1870310440655216,AI Engineer
3.132240842475687,5.0,1.8915864748889284,1.0,2.250950116850336,2.9855916992056883,AI Engineer
3.157485935777666,5.0,2.561713643547881,1.3384970486875272,2.096430921575095,3.75921101532609,AI Engineer
3.2101342645282807,5.0,2.303471304193319,1.0,2.6524173816596646,3.0675881206713345,AI Engineer
2.974022614549611,5.0,1.8275084190214663,1.1135144301944726,1.7040619668284538,3.637136129367185,AI Engineer
2.943205943189475,4.808708078638784,1.537537092140363,1.1343878945743207,2.0935535500625457,3.1942123068387533,AI Engineer
2.4863740562474357,4.199409400594213,2.31279565125328,1.742320930938254,1.4868231888050518,3.7947206417808492,AI Engineer
3.1419555293681904,4.996468547724585,1.801225651727111,1.0,2.4938642579623,2.6121968192811984,AI Engineer
2.6100966621312,5.0,1.0585082766641367,1.0,1.9909328782459592,3.146642214502426,AI Engineer
3.242367323984462,4.849100753301873,3.265184834320845,1.0,1.884606923948639,2.601506665593061,AI Engineer
3.0619534082605355,5.0,2.60178902726673,1.0,1.8770023308221495,3.223351805404572,AI Engineer
3.2935287672972677,5.0,2.271211984766051,1.0,2.7789527161591785,3.4963140514897146,AI Engineer
2.327536106467414,4.462448475941622,1.476539124946547,1.3389849854482643,1.3576361167912663,2.8344878328959595,AI Engineer
3.2273521982083873,4.966917032726783,2.129443757856353,1.0,2.2974271866986222,2.6933940537620016,AI Engineer
2.8376901628010294,5.0,2.051539110765424,1.0119900095077965,1.6246865890116222,2.850225294400404,AI Engineer
3.001091795418518,4.312457383416458,1.7687335168433105,1.1938399395164232,1.3612816980773288,3.57829082579712,AI Engineer
3.6348066312999214,4.377424712019957,2.6788098165250696,1.0,2.2092572795785275,2.7516744739358767,AI Engineer
3.461522413613381,5.0,1.5929233717011981,1.0,1.2698487823953886,3.0939708882163783,AI Engineer
3.286235705889868,5.0,1.941009452696311,1.0,1.6589626009881084,3.576174319480963,AI Engineer
2.7576857176999594,5.0,1.4621747582125564,1.1682915227295174,1.771157719160461,3.5233563568878816,AI Engineer
3.3867788531034067,4.75214702671255,1.9366679863261682,1.0,1.2902834017274951,2.571278785226392,AI Engineer
3.09910866386041,5.0,2.0742739517963193,1.0,2.4665333028604928,3.0317709522804686,AI Engineer
3.3516269140479737,4.113112433898741,1.0,1.14189401391904,1.2876171731392554,2.893774148643472,AI Engineer
2.848951479487697,5.0,2.199998276471803,1.0829295133993364,2.418495577316837,3.1842487934195196,AI Engineer
2.7711615035057835,5.0,1.445124936055863,1.1616235937667811,1.2262151029318444,3.1019719287579974,AI Engineer
3.096494820886465,5.0,1.2175130532791103,1.0,2.4113412132870717,3.167658628198654,AI Engineer
3.0901525256687514,4.52193214852073,1.7045908259542855,1.6225205041116282,1.974245403123036,3.1876798480722366,AI Engineer
2.9424058356117606,4.408457242375118,2.4669052130374984,1.251616192266248,3.1528184186835944,2.4922093101747276,AI Engineer
3.41128646060024,4.344228016981499,2.078673283836539,1.4882532945315823,1.0,2.897533762879196,AI Engineer
2.71839513297869,4.649021350852439,2.192606326129677,1.5603428532112975,1.9333606423854222,3.10274321378001,AI Engineer
3.057154376529624,5.0,1.4553286811439468,1.5542223008614464,2.147597684079418,3.197440745001289,AI Engineer
2.596745185487209,4.77038980100538,1.911932901144611,1.0,1.155982837401161,2.699626034680716,AI Engineer
3.261260383221195,4.673431305035029,1.4905974012046432,1.0,1.7723287884273438,2.8230705185899483,AI Engineer
4.082760726103278,5.0,2.512387056140864,1.5842901821366908,1.5005895653329753,2.3888176925063807,AI Engineer
2.446564854232972,5.0,1.7264041055587545,1.0,1.7845018998900934,2.880697234142686,AI Engineer
3.134206636847281,5.0,1.585909718063246,1.3428281962568556,1.680403233124921,2.9218618316474787,AI Engineer
3.3433870352516775,4.679089298027829,1.7153242882094313,1.2958340248465654,1.5711334116974902,2.8076039881979646,AI Engineer
3.2778710890214464,5.0,2.302702252381373,1.2363198814950058,2.265400791836365,2.4634048629664753,AI Engineer
3.057798369339954,4.9851167558317995,2.160792270186378,1.0582540262379354,2.189849838708556,2.8442664025503994,AI Engineer
3.029304458685896,4.386085716971504,1.8400463609985431,1.6954167740883217,2.159404169814128,2.9895394813084617,AI Engineer
3.9480616381271734,4.31958251084946,1.4452722222768901,1.8563557056381363,2.0229804680244667,2.878708481855103,AI Engineer
2.4003978374521786,5.0,2.272229934763731,1.0,1.9298622072247857,2.8322420839834668,AI Engineer
3.1279885732093855,4.440374878889678,2.6259737272565786,1.457911890798802,1.818412220633592,2.8917906441808143,AI Engineer
2.931788924861192,4.610845723496748,1.7782852908824822,1.0,2.806434185353564,3.4733091541652183,AI Engineer
3.4673273536683116,5.0,1.4413364955343826,1.0,2.48524422980669,2.370867685316356,AI Engineer
3.318276603436632,5.0,2.5309083229948657,1.7070145677809938,2.1091693752210805,3.483965974382495,AI Engineer
2.641073392822982,5.0,2.3271940670303817,1.1449555870188315,2.658003709859249,2.7306075810763057,AI Engineer
2.906471241763169,5.0,1.4851945144552996,1.1134659719001239,1.1405347935230765,3.523477267214105,AI Engineer
3.023318683282983,4.739553548048118,1.5828131938524392,1.0,2.344129855386207,3.2738694893687805,AI Engineer
2.6472310263607697,4.576980163686183,2.3284493531598236,1.0,2.029954887039752,3.0618773212621386,AI Engineer
3.156031065863369,5.0,1.3685185315663386,1.0,1.7162763593858241,3.900764203916093,AI Engineer
4.011087050043689,5.0,1.9035093161196552,1.0,1.0,2.6929809192252945,AI Engineer
2.90096318492532,5.0,2.433902729771223,1.1137025394958102,1.5550776145294292,2.519610220877555,AI Engineer
3.127063843535718,5.0,2.1959406311227925,1.0,2.325333814396043,3.2129554835507057,AI Engineer
2.4646667969049108,4.607839514849872,2.344247987280783,1.0,2.7945736508182284,3.250564638032288,AI Engineer
2.7566844059053652,4.994897199804534,2.031691696318859,1.0,1.5437059009111866,3.3506949469047496,AI Engineer
3.4226366485210478,5.0,2.757659047161901,1.0,2.837135383035565,2.5495394407229237,AI Engineer
2.4936572183157537,4.120020558925375,1.7771023430865915,1.0,2.2629686401273252,3.1219454708102257,AI Engineer
2.4035133144904317,4.803636880787091,1.8142689894561572,1.0,1.5095266364933153,2.6145931846929553,AI Engineer
3.716812509910473,5.0,2.3310843769737497,1.0,2.597107241506996,3.6505510315120464,AI Engineer
2.000827516427687,4.647341638042076,2.247882786507755,1.3221942267690912,1.6607526347563892,2.8472502684731738,AI Engineer
2.7013094694774287,5.0,2.5985892657309564,1.0,2.500410248884207,2.609163963826556,AI Engineer
2.576186393751558,5.0,2.4609681890038084,1.4257049683813272,1.3421012958909295,2.7670245109639744,AI Engineer
3.4114942960016608,5.0,1.4631535769012678,1.2291589695627207,1.6425963705042648,3.8972624241961062,AI Engineer
3.772420731209129,5.0,2.680503352384887,1.0323956750616905,2.382718747187508,3.7388601476510375,AI Engineer
3.1227493408971565,4.8724064142428585,1.147689020911442,1.0,2.4117115922811556,3.472816713783815,AI Engineer
3.252182532859205,4.72935045251888,1.0115892155262047,1.0,1.8478275644730242,2.843535516404993,AI Engineer
3.309278178488962,5.0,2.0617646009205464,1.0,1.8703890934979537,3.062192383453857,AI Engineer
2.5858531198258006,5.0,2.2254061681659,1.104843031787244,2.2287709670023905,3.2168738046742678,AI Engineer
2.114051658876778,5.0,1.6644925771687733,1.0,1.447774086072502,3.2167708052362647,AI Engineer
2.8887125363875734,4.159015608007294,2.2390189075961415,1.0,2.0699106792591055,3.1192494628365273,AI Engineer
3.4427885408475225,5.0,1.3176618370497293,1.0,1.8618323524778913,3.216874842980481,AI Engineer
3.107834385466809,4.82372687863169,1.7795489056945724,1.0,2.4939307912032547,3.2296020907997645,AI Engineer
3.4588840988975686,4.844801931762243,1.6715822656527848,1.0,2.1794587918703296,2.4801033877358827,AI Engineer
3.924331534483275,4.34617870945328,2.136830059606251,1.7834273536068932,2.2995448796319047,3.0878368562458895,AI Engineer
2.515758176519052,4.309115405716148,2.3850250544587928,1.7530736203874733,1.7805750047609143,2.4304692461918247,AI Engineer
1.7709152847254908,4.509617578168731,1.94317157875048,1.799561620418367,2.3365668461164844,3.1525427023533763,AI Engineer
2.7999401693494343,4.7084171413720215,2.7028237987539816,1.1003692703791947,1.0,2.6632301760513784,AI Engineer
2.5708919841141866,4.726867995411268,2.2814553301425424,1.0,1.961567296498169,3.6567365806626184,AI Engineer
2.6517694551066557,5.0,1.664346204314457,1.0445990983062856,1.8593982022986166,3.0617095667504803,AI Engineer
3.2222959975365644,5.0,1.62344133468971,1.0,3.2515858954528554,2.7580078301997233,AI Engineer
3.3496062193359935,4.196179344738401,1.8601936400476615,1.0,2.236407534963916,1.6387729295040305,AI Engineer
3.0830703065391654,4.425129272316053,2.1621728555974618,1.0,1.5722586520372093,2.863186194803366,AI Engineer
2.473835265198402,4.762232776632323,1.4033121157283424,1.0,2.5089785262146798,2.3519756535880356,AI Engineer
2.9106595561960082,5.0,1.6925279487419784,1.0,2.1131190443337107,3.558966911363576,AI Engineer
2.4153423674567653,4.924926083991281,1.1337527025163363,1.0,2.0171023422690375,2.5726876791224673,AI Engineer
2.7715040830873843,4.295886615846275,2.0385393056907466,1.5278471244415748,1.4514280651147682,2.6886641167238086,AI Engineer
3.251273123227091,5.0,1.2534050938955343,1.0,2.1415654111597626,2.948971804685576,AI Engineer
1.7616039665614565,5.0,2.759668175545322,1.0583308755847518,1.4844469733528682,2.7434363768178587,AI Engineer
